"AphiaID","phylum","class","order","family","genus","species","records","reads","asvs","max_year","target_gene","source_obis","source_gbif","source_dna","category","redlist_category","vernacular","group"
145917,"Chlorophyta","Pyramimonadophyceae","Palmophyllales","Palmophyllaceae","Palmophyllum","Palmophyllum crassum",5,,,2000,,TRUE,TRUE,FALSE,,,,"algae"
144452,"Chlorophyta","Ulvophyceae","Bryopsidales","Bryopsidaceae","Bryopsis","Bryopsis hypnoides",7,,,2002,,TRUE,TRUE,FALSE,,,,"algae"
144456,"Chlorophyta","Ulvophyceae","Bryopsidales","Bryopsidaceae","Bryopsis","Bryopsis pennata",52,,,2009,,TRUE,TRUE,FALSE,,,,"algae"
381126,"Chlorophyta","Ulvophyceae","Bryopsidales","Bryopsidaceae","Bryopsis","Bryopsis pennata",1,,,2002,,TRUE,FALSE,FALSE,,,,"algae"
211484,"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa ambigua",4,,,2008,,TRUE,TRUE,FALSE,,,,"algae"
211474,"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa antoensis",5,,,2004,,TRUE,FALSE,FALSE,,,,"algae"
700395,"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa chemnitzia",13,,,2010,,TRUE,TRUE,FALSE,,,,"algae"
144467,"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa cupressoides",2,,,2002,,TRUE,TRUE,FALSE,,,,"algae"
211489,"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa microphysa",300,,,2006,,TRUE,TRUE,FALSE,,,,"algae"
144472,"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa racemosa",42,,,2008,,TRUE,TRUE,FALSE,,,,"algae"
211485,"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa serrulata",36,,,2008,,TRUE,TRUE,FALSE,,,,"algae"
144476,"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa taxifolia",47,,,2009,,TRUE,TRUE,FALSE,,,,"algae"
211477,"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa turbinata",,,,,,FALSE,TRUE,FALSE,,,,"algae"
144477,"Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Caulerpa webbiana",100,,,2010,,TRUE,TRUE,FALSE,,,,"algae"
211745,"Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Chlorodesmis","Chlorodesmis caespitosa",4,,,2002,,TRUE,TRUE,FALSE,,,,"algae"
211739,"Chlorophyta","Ulvophyceae","Bryopsidales","Codiaceae","Codium","Codium arabicum",36,,,2010,,TRUE,TRUE,FALSE,,,,"algae"
145083,"Chlorophyta","Ulvophyceae","Bryopsidales","Codiaceae","Codium","Codium decorticatum",,,,,,FALSE,TRUE,FALSE,,,,"algae"
374214,"Chlorophyta","Ulvophyceae","Bryopsidales","Codiaceae","Codium","Codium edule",12,,,2008,,TRUE,TRUE,FALSE,,,,"algae"
211737,"Chlorophyta","Ulvophyceae","Bryopsidales","Codiaceae","Codium","Codium mamillosum",2,,,2005,,TRUE,TRUE,FALSE,,,,"algae"
372304,"Chlorophyta","Ulvophyceae","Bryopsidales","Codiaceae","Codium","Codium platyclados",,,,,,FALSE,TRUE,FALSE,,,,"algae"
375154,"Chlorophyta","Ulvophyceae","Bryopsidales","Codiaceae","Codium","Codium reediae",6,,,2002,,TRUE,TRUE,FALSE,,,,"algae"
371768,"Chlorophyta","Ulvophyceae","Bryopsidales","Codiaceae","Codium","Codium saccatum",1,,,2004,,TRUE,TRUE,FALSE,,,,"algae"
211729,"Chlorophyta","Ulvophyceae","Bryopsidales","Codiaceae","Codium","Codium spongiosum",3,,,2005,,TRUE,TRUE,FALSE,,,,"algae"
371767,"Chlorophyta","Ulvophyceae","Bryopsidales","Codiaceae","Codium","Codium subtubulosum",3,,,2005,,TRUE,FALSE,FALSE,,,,"algae"
145091,"Chlorophyta","Ulvophyceae","Bryopsidales","Codiaceae","Codium","Codium taylorii",1,,,,,TRUE,TRUE,FALSE,,,,"algae"
373256,"Chlorophyta","Ulvophyceae","Bryopsidales","Derbesiaceae","Derbesia","Derbesia fastigiata",3,,,2002,,TRUE,FALSE,FALSE,,,,"algae"
144462,"Chlorophyta","Ulvophyceae","Bryopsidales","Derbesiaceae","Derbesia","Derbesia marina",,,,,,FALSE,TRUE,FALSE,,,,"algae"
375712,"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Halimeda borneensis",1,,,2002,,TRUE,TRUE,FALSE,,,,"algae"
211515,"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Halimeda copiosa",2,,,1984,,TRUE,TRUE,FALSE,,,,"algae"
144481,"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Halimeda discoidea",509,,,2010,,TRUE,TRUE,FALSE,,,,"algae"
211520,"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Halimeda distorta",197,,,2008,,TRUE,TRUE,FALSE,,,,"algae"
211523,"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Halimeda fragilis",1,,,2009,,TRUE,FALSE,FALSE,,,,"algae"
211529,"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Halimeda gracilis",141,,,2010,,TRUE,TRUE,FALSE,,,,"algae"
211519,"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Halimeda incrassata",1,,,1988,,TRUE,TRUE,FALSE,,,,"algae"
211524,"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Halimeda macroloba",2,,,2002,,TRUE,TRUE,FALSE,,,,"algae"
144482,"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Halimeda opuntia",1409,,,2010,,TRUE,TRUE,FALSE,,,,"algae"
371845,"Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Halimeda velasquezii",3317,,,2010,,TRUE,TRUE,FALSE,,,,"algae"
376434,"Chlorophyta","Ulvophyceae","Bryopsidales","Bryopsidaceae","Pseudobryopsis","Pseudobryopsis oahuensis",5,,,2009,,TRUE,FALSE,FALSE,,,,"algae"
214418,"Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Rhipidosiphon","Rhipidosiphon javensis",4,,,2002,,TRUE,TRUE,FALSE,,,,"algae"
