"AphiaID","phylum","class","order","family","genus","species","records","max_year","target_gene","source_obis","source_gbif","source_dna","category","redlist_category","vernacular","group"
272124,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus evermanni",20,,,TRUE,TRUE,FALSE,"LC","LC","spotted lizardfish","fish"
272130,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus lacertinus",27,2003,"16S",TRUE,TRUE,TRUE,"LC","LC","calico lizardfish","fish"
272139,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus scituliceps",11,,,TRUE,TRUE,FALSE,"LC","LC","lance lizardfish","fish"
272140,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus sechurae",8,1990,,TRUE,TRUE,FALSE,"LC","LC","iguana lizardfish","fish"
280480,"Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Daector","Daector reticulata",3,,,TRUE,TRUE,FALSE,"VU","VU",,"fish"
275655,"Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Porichthys","Porichthys margaritatus",17,,,TRUE,TRUE,FALSE,"LC","LC","pearlspot midshipman","fish"
159246,"Chordata","Teleostei","Beloniformes","Belonidae","Ablennes","Ablennes hians",5,,"16S",TRUE,TRUE,TRUE,"LC","LC","flat needlefish","fish"
272163,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon spilonotopterus",,,"12S",FALSE,FALSE,TRUE,,,"stained flyingfish","fish"
272166,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon xenopterus",2,,,TRUE,TRUE,FALSE,"LC","LC","whitetip flyingfish","fish"
278730,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cypselurus","Cypselurus callopterus",12,2003,,TRUE,TRUE,FALSE,"LC","LC","beautyfin flyingfish","fish"
220012,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Euleptorhamphus","Euleptorhamphus viridis",6,1995,"16S",TRUE,TRUE,TRUE,,,"ribbon halfbeak","fish"
217869,"Chordata","Teleostei","Beloniformes","Exocoetidae","Exocoetus","Exocoetus monocirrhus",2,,,TRUE,TRUE,FALSE,,,"barbel flyingfish","fish"
280791,"Chordata","Teleostei","Beloniformes","Exocoetidae","Fodiator","Fodiator acutus",3,1938,,TRUE,TRUE,FALSE,"LC","LC","sharpchin flyingfish","fish"
280792,"Chordata","Teleostei","Beloniformes","Exocoetidae","Fodiator","Fodiator rostratus",2,2003,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
159278,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus balao",,,"16S",FALSE,FALSE,TRUE,"LC","LC","balao","fish"
272178,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus saltator",4,1951,,TRUE,TRUE,FALSE,"LC","LC","longfin halfbeak","fish"
272170,"Chordata","Teleostei","Beloniformes","Exocoetidae","Hirundichthys","Hirundichthys marginatus",2,,,TRUE,TRUE,FALSE,"LC","LC","bladewing flyingfish","fish"
272188,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus naos",2,,,TRUE,TRUE,FALSE,"LC","LC","Pacific silverstripe halfbeak","fish"
217871,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Oxyporhamphus","Oxyporhamphus micropterus",1,1978,,TRUE,FALSE,FALSE,,,"smallwing flyingfish","fish"
217872,"Chordata","Teleostei","Beloniformes","Exocoetidae","Parexocoetus","Parexocoetus brachypterus",1,2003,"16S",TRUE,TRUE,TRUE,,,"sailfin flyingfish","fish"
126377,"Chordata","Teleostei","Beloniformes","Belonidae","Platybelone","Platybelone argalus",2,2003,"16S",TRUE,TRUE,TRUE,"LC","LC","keeltail needlefish","fish"
277927,"Chordata","Teleostei","Beloniformes","Exocoetidae","Prognichthys","Prognichthys tringa",5,1950,,TRUE,TRUE,FALSE,"LC","LC","Panamic flyingfish","fish"
126378,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus acus",,,"12S;16S;COI",FALSE,TRUE,TRUE,"LC","LC","agujon needlefish","fish"
159259,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus crocodilus",2,,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","houndfish","fish"
300115,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus fodiator",18,2003,,TRUE,TRUE,FALSE,,,,"fish"
213650,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus melanotus",2,,,TRUE,FALSE,FALSE,,,,"fish"
272147,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus pacificus",1,1951,,TRUE,TRUE,FALSE,"LC","LC","Pacific agujon","fish"
279450,"Chordata","Teleostei","Blenniiformes","Chaenopsidae","Acanthemblemaria","Acanthemblemaria exilispinus",49,2003,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
279452,"Chordata","Teleostei","Blenniiformes","Chaenopsidae","Acanthemblemaria","Acanthemblemaria hancocki",47,2003,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
279847,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Axoclinus","Axoclinus lucillae",40,2003,"16S",TRUE,TRUE,TRUE,"LC","LC","Panamic triplefin","fish"
293559,"Chordata","Teleostei","Blenniiformes","Chaenopsidae","Chaenopsis","Chaenopsis alepidota",1,,,TRUE,TRUE,FALSE,"LC","LC","orangethroat pikeblenny","fish"
1536526,"Chordata","Teleostei","Blenniiformes","Chaenopsidae","Chaenopsis","Chaenopsis celeste",,,"COI",FALSE,FALSE,TRUE,,,,"fish"
280104,"Chordata","Teleostei","Blenniiformes","Chaenopsidae","Chaenopsis","Chaenopsis deltarrhis",3,1990,,TRUE,TRUE,FALSE,"DD","DD",,"fish"
280393,"Chordata","Teleostei","Blenniiformes","Chaenopsidae","Coralliozetus","Coralliozetus angelicus",1,1990,,TRUE,FALSE,FALSE,"LC","LC","angel blenny","fish"
280398,"Chordata","Teleostei","Blenniiformes","Chaenopsidae","Coralliozetus","Coralliozetus springeri",10,2003,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
280470,"Chordata","Teleostei","Blenniiformes","Dactyloscopidae","Dactylagnus","Dactylagnus mundus",1,,,TRUE,TRUE,FALSE,"LC","LC","giant stargazer","fish"
280471,"Chordata","Teleostei","Blenniiformes","Dactyloscopidae","Dactylagnus","Dactylagnus parvus",3,,,TRUE,TRUE,FALSE,"LC","LC","Panamic stargazer","fish"
1524491,"Chordata","Teleostei","Blenniiformes","Dactyloscopidae","Dactyloscopus","Dactyloscopus byersorum",4,,,TRUE,TRUE,FALSE,,,,"fish"
276398,"Chordata","Teleostei","Blenniiformes","Dactyloscopidae","Dactyloscopus","Dactyloscopus fimbriatus",2,,,TRUE,TRUE,FALSE,"LC","LC","fringed stargazer","fish"
276403,"Chordata","Teleostei","Blenniiformes","Dactyloscopidae","Dactyloscopus","Dactyloscopus minutus",3,2003,,TRUE,TRUE,FALSE,"LC","LC","tiny stargazer","fish"
276407,"Chordata","Teleostei","Blenniiformes","Dactyloscopidae","Dactyloscopus","Dactyloscopus zelotes",1,,,TRUE,TRUE,FALSE,"DD","DD",,"fish"
280518,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Dialommus","Dialommus macrocephalus",13,2003,,TRUE,TRUE,FALSE,"LC","LC","foureye rockskipper","fish"
280594,"Chordata","Teleostei","Blenniiformes","Chaenopsidae","Ekemblemaria","Ekemblemaria myersi",17,2003,,TRUE,TRUE,FALSE,"LC","LC","reef-sand blenny","fish"
280651,"Chordata","Teleostei","Blenniiformes","Chaenopsidae","Emblemaria","Emblemaria hypacanthus",1,1990,,TRUE,FALSE,FALSE,"LC","LC","Gulf signal blenny","fish"
280654,"Chordata","Teleostei","Blenniiformes","Chaenopsidae","Emblemaria","Emblemaria piratica",5,2003,,TRUE,TRUE,FALSE,"LC","LC","sailfin signal blenny","fish"
280680,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneanectes","Enneanectes carminalis",9,2003,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
277243,"Chordata","Teleostei","Blenniiformes","Blenniidae","Entomacrodus","Entomacrodus chiostictus",3,2003,,TRUE,TRUE,FALSE,"LC","LC","notchfin blenny","fish"
277249,"Chordata","Teleostei","Blenniiformes","Blenniidae","Entomacrodus","Entomacrodus nigricans",1,,,TRUE,TRUE,FALSE,"LC","LC","pearl blenny","fish"
280843,"Chordata","Teleostei","Blenniiformes","Dactyloscopidae","Gillellus","Gillellus greyae",,,"12S",FALSE,FALSE,TRUE,"LC","LC","arrow stargazer","fish"
280849,"Chordata","Teleostei","Blenniiformes","Dactyloscopidae","Gillellus","Gillellus semicinctus",3,1970,,TRUE,TRUE,FALSE,"LC","LC","halfbanded stargazer","fish"
281053,"Chordata","Teleostei","Blenniiformes","Dactyloscopidae","Heteristius","Heteristius cinctus",5,2003,,TRUE,TRUE,FALSE,"LC","LC","banded stargazer","fish"
276319,"Chordata","Teleostei","Blenniiformes","Blenniidae","Hypsoblennius","Hypsoblennius brevipinnis",20,2003,,TRUE,TRUE,FALSE,"LC","LC","barnaclebill blenny","fish"
276333,"Chordata","Teleostei","Blenniiformes","Blenniidae","Hypsoblennius","Hypsoblennius striatus",3,2003,,TRUE,TRUE,FALSE,"NT","NT",,"fish"
281258,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Labrisomus","Labrisomus multiporosus",3,2003,,TRUE,TRUE,FALSE,"LC","LC","porehead blenny","fish"
281294,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Lepidonectes","Lepidonectes clarkhubbsi",29,2003,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
281495,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus ebisui",48,2003,,TRUE,TRUE,FALSE,"LC","LC","fishgod blenny","fish"
281501,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus margaritae",22,2003,,TRUE,TRUE,FALSE,"LC","LC","margarita blenny","fish"
712820,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus sudensis",4,1938,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
281502,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus tetranemus",16,2003,,TRUE,TRUE,FALSE,"LC","LC","throatspotted blenny","fish"
281503,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus triangulatus",,,"12S",FALSE,FALSE,TRUE,"LC","LC","saddled blenny","fish"
281506,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus zonifer",29,2003,,TRUE,TRUE,FALSE,"LC","LC","glossy blenny","fish"
281538,"Chordata","Teleostei","Blenniiformes","Chaenopsidae","Mccoskerichthys","Mccoskerichthys sandae",42,2003,,TRUE,TRUE,FALSE,"NT","NT",,"fish"
273126,"Chordata","Teleostei","Blenniiformes","Blenniidae","Ophioblennius","Ophioblennius steindachneri",51,2003,"COI",TRUE,TRUE,TRUE,"LC","LC","Panamic fanged blenny","fish"
282015,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Paraclinus","Paraclinus altivelis",2,,,TRUE,TRUE,FALSE,"DD","DD","topgallant blenny","fish"
282018,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Paraclinus","Paraclinus beebei",4,1970,,TRUE,TRUE,FALSE,"LC","LC","pink blenny","fish"
282028,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Paraclinus","Paraclinus mexicanus",11,2003,,TRUE,TRUE,FALSE,"LC","LC","Mexican blenny","fish"
282029,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Paraclinus","Paraclinus monophthalmus",5,2003,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
282048,"Chordata","Teleostei","Blenniiformes","Blenniidae","Parahypsos","Parahypsos piersoni",3,,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
278234,"Chordata","Teleostei","Blenniiformes","Blenniidae","Plagiotremus","Plagiotremus azaleus",36,2003,,TRUE,TRUE,FALSE,"LC","LC","sabertooth blenny","fish"
282271,"Chordata","Teleostei","Blenniiformes","Dactyloscopidae","Platygillellus","Platygillellus altivelis",7,2003,,TRUE,TRUE,FALSE,"NT","NT",,"fish"
282273,"Chordata","Teleostei","Blenniiformes","Dactyloscopidae","Platygillellus","Platygillellus bussingi",3,2003,,TRUE,TRUE,FALSE,"NT","NT",,"fish"
282377,"Chordata","Teleostei","Blenniiformes","Chaenopsidae","Protemblemaria","Protemblemaria bicirrus",1,2003,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
276367,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Starksia","Starksia fulva",27,2003,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
159670,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Starksia","Starksia ocellata",,,"16S",FALSE,FALSE,TRUE,"LC","LC","checkered blenny","fish"
276381,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Starksia","Starksia posthon",2,,,TRUE,TRUE,FALSE,"DD","DD","brownspotted blenny","fish"
282869,"Chordata","Teleostei","Blenniiformes","Chaenopsidae","Stathmonotus","Stathmonotus culebrai",1,1970,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
273238,"Chordata","Teleostei","Callionymiformes","Callionymidae","Synchiropus","Synchiropus atrilabiatus",10,1950,,TRUE,TRUE,FALSE,"LC","LC","blacklip dragonet","fish"
280059,"Chordata","Teleostei","Carangaria incertae sedis","Centropomidae","Centropomus","Centropomus armatus",1,2003,,TRUE,TRUE,FALSE,"LC","LC","longspine snook","fish"
280061,"Chordata","Teleostei","Carangaria incertae sedis","Centropomidae","Centropomus","Centropomus medius",9,2003,"16S;COI",TRUE,TRUE,TRUE,"LC","LC","blackfin snook","fish"
280063,"Chordata","Teleostei","Carangaria incertae sedis","Centropomidae","Centropomus","Centropomus nigrescens",8,2003,,TRUE,TRUE,FALSE,"LC","LC","black snook","fish"
280067,"Chordata","Teleostei","Carangaria incertae sedis","Centropomidae","Centropomus","Centropomus robalito",3,2003,,TRUE,TRUE,FALSE,"LC","LC","yellowfin snook","fish"
280069,"Chordata","Teleostei","Carangaria incertae sedis","Centropomidae","Centropomus","Centropomus unionensis",6,2003,,TRUE,TRUE,FALSE,"LC","LC","humpback snook","fish"
280783,"Chordata","Teleostei","Carangaria incertae sedis","Polynemidae","Filimanus","Filimanus sealei",,,,FALSE,TRUE,FALSE,,,"eigthfinger threadfin, barbure à huit doigts","fish"
276587,"Chordata","Teleostei","Carangaria incertae sedis","Polynemidae","Polydactylus","Polydactylus approximans",7,2003,,TRUE,TRUE,FALSE,"LC","LC","blue bobo, barbure bleu","fish"
367295,"Chordata","Teleostei","Carangaria incertae sedis","Polynemidae","Polydactylus","Polydactylus opercularis",2,,,TRUE,TRUE,FALSE,"LC","LC","yellow bobo, barbure jaune","fish"
159854,"Chordata","Teleostei","Carangaria incertae sedis","Polynemidae","Polydactylus","Polydactylus virginicus",,,"12S",FALSE,FALSE,TRUE,"LC","LC","barbu, barbure de flaque","fish"
345843,"Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena barracuda",2,,,TRUE,TRUE,FALSE,"LC","LC","great barracuda","fish"
273979,"Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena ensis",7,2003,"COI",TRUE,TRUE,TRUE,"LC","LC","Mexican barracuda","fish"
159814,"Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena guachancho",,,"12S",FALSE,FALSE,TRUE,"LC","LC","guaguanche","fish"
212049,"Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena qenie",5,2003,,TRUE,TRUE,FALSE,,,"blackfin barracuda","fish"
159629,"Chordata","Teleostei","Carangiformes","Carangidae","Alectis","Alectis ciliaris",6,1951,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","African pompano","fish"
276243,"Chordata","Teleostei","Carangiformes","Carangidae","Carangoides","Carangoides otrynter",3,,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
273271,"Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx caballus",39,2003,"COI",TRUE,TRUE,TRUE,"LC","LC","green jack","fish"
273272,"Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx caninus",19,2003,"COI",TRUE,TRUE,TRUE,"LC","LC","Pacific crevalle jack","fish"
126803,"Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx hippos",,,"12S",FALSE,FALSE,TRUE,"LC","LC","common jack, carangue crevalle","fish"
126804,"Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx latus",,,"16S",FALSE,FALSE,TRUE,"LC","LC","horse-eye jack","fish"
126805,"Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx lugubris",,,,FALSE,TRUE,FALSE,"LC","LC","black jack","fish"
218419,"Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx melampygus",40,2003,"16S;COI",TRUE,TRUE,TRUE,"LC","LC","bluefin trevally","fish"
218404,"Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx sexfasciatus",38,2003,"12S",TRUE,TRUE,TRUE,"LC","LC","bigeye trevally","fish"
273275,"Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx vinctus",5,2003,,TRUE,TRUE,FALSE,"LC","LC","cocinero","fish"
276245,"Chordata","Teleostei","Carangiformes","Carangidae","Chloroscombrus","Chloroscombrus orqueta",2,1955,,TRUE,TRUE,FALSE,"LC","LC","Pacific bumper","fish"
126845,"Chordata","Teleostei","Carangiformes","Coryphaenidae","Coryphaena","Coryphaena equiselis",7,2003,,TRUE,TRUE,FALSE,"LC","LC","pompano dolphin","fish"
126846,"Chordata","Teleostei","Carangiformes","Coryphaenidae","Coryphaena","Coryphaena hippurus",3,1951,"12S",TRUE,TRUE,TRUE,"LC","LC","common dolphinfish, corphène commune","fish"
126807,"Chordata","Teleostei","Carangiformes","Carangidae","Decapterus","Decapterus macarellus",12,2003,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","mackerel scad","fish"
126809,"Chordata","Teleostei","Carangiformes","Carangidae","Elagatis","Elagatis bipinnulata",32,2003,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","rainbow runner","fish"
218429,"Chordata","Teleostei","Carangiformes","Carangidae","Gnathanodon","Gnathanodon speciosus",28,2003,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","golden trevally","fish"
276353,"Chordata","Teleostei","Carangiformes","Carangidae","Hemicaranx","Hemicaranx leucurus",1,2003,,TRUE,TRUE,FALSE,"LC","LC","yellowfin jack","fish"
276354,"Chordata","Teleostei","Carangiformes","Carangidae","Hemicaranx","Hemicaranx zelotes",,,,FALSE,TRUE,FALSE,"LC","LC","blackfin jack","fish"
158812,"Chordata","Teleostei","Carangiformes","Istiophoridae","Istiophorus","Istiophorus platypterus",4,1951,"12S",TRUE,TRUE,TRUE,"VU","VU","Indo-Pacific sailfish, voilier indo-pacifique","fish"
126811,"Chordata","Teleostei","Carangiformes","Carangidae","Naucrates","Naucrates ductor",1,2003,,TRUE,TRUE,FALSE,"LC","LC","pilotfish, poisson pilote","fish"
281664,"Chordata","Teleostei","Carangiformes","Nematistiidae","Nematistius","Nematistius pectoralis",5,,"16S",TRUE,TRUE,TRUE,,,"roosterfish","fish"
276355,"Chordata","Teleostei","Carangiformes","Carangidae","Oligoplites","Oligoplites altus",4,2003,"16S",TRUE,TRUE,TRUE,"LC","LC","longjaw leatherjack","fish"
126853,"Chordata","Teleostei","Carangiformes","Echeneidae","Remora","Remora remora",2,1947,,TRUE,FALSE,FALSE,"LC","LC","remora","fish"
159646,"Chordata","Teleostei","Carangiformes","Carangidae","Selar","Selar crumenophthalmus",2,,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","bigeye scad","fish"
273283,"Chordata","Teleostei","Carangiformes","Carangidae","Selene","Selene brevoortii",3,,,TRUE,TRUE,FALSE,"LC","LC","Mexican lookdown","fish"
273286,"Chordata","Teleostei","Carangiformes","Carangidae","Selene","Selene peruviana",2,,,TRUE,TRUE,FALSE,"LC","LC","Pacific moonfish","fish"
126816,"Chordata","Teleostei","Carangiformes","Carangidae","Seriola","Seriola dumerili",1,,,TRUE,FALSE,FALSE,"LC","LC","amberjack, sériole couronnée","fish"
218436,"Chordata","Teleostei","Carangiformes","Carangidae","Seriola","Seriola lalandi",2,1987,,TRUE,TRUE,FALSE,"LC","LC","yellowtail, sériole chicard","fish"
276650,"Chordata","Teleostei","Carangiformes","Carangidae","Seriola","Seriola peruana",,,,FALSE,TRUE,FALSE,"LC","LC","fortune jack","fish"
126818,"Chordata","Teleostei","Carangiformes","Carangidae","Seriola","Seriola rivoliana",20,2003,,TRUE,TRUE,FALSE,"LC","LC","Almaco jack, sériole limon","fish"
219734,"Chordata","Teleostei","Carangiformes","Istiophoridae","Tetrapturus","Tetrapturus angustirostris",,,"12S",FALSE,FALSE,TRUE,"DD","DD","shortbill spearfish, makaire à rostre court","fish"
159652,"Chordata","Teleostei","Carangiformes","Carangidae","Trachinotus","Trachinotus carolinus",,,"12S",FALSE,FALSE,TRUE,"LC","LC","pompano","fish"
159654,"Chordata","Teleostei","Carangiformes","Carangidae","Trachinotus","Trachinotus goodei",,,"COI",FALSE,FALSE,TRUE,"LC","LC","palometa","fish"
273292,"Chordata","Teleostei","Carangiformes","Carangidae","Trachinotus","Trachinotus kennedyi",2,,,TRUE,TRUE,FALSE,"LC","LC","blackblotch pompano","fish"
273297,"Chordata","Teleostei","Carangiformes","Carangidae","Trachinotus","Trachinotus rhodopus",25,2003,"16S",TRUE,TRUE,TRUE,"LC","LC","gafftopsail pompano","fish"
273298,"Chordata","Teleostei","Carangiformes","Carangidae","Trachinotus","Trachinotus stilbe",,,,FALSE,TRUE,FALSE,"LC","LC","steel pompano","fish"
218449,"Chordata","Teleostei","Carangiformes","Carangidae","Uraspis","Uraspis helvola",3,,,TRUE,TRUE,FALSE,"LC","LC","whitemouth jack","fish"
218853,"Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Cirrhitichthys","Cirrhitichthys oxycephalus",67,2003,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","pixy hawkfish","fish"
279160,"Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Cirrhitus","Cirrhitus rivulatus",40,2003,,TRUE,TRUE,FALSE,"LC","LC","giant hawkfish","fish"
273521,"Chordata","Teleostei","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus elegans",36,2003,"12S;COI",TRUE,TRUE,TRUE,"LC","LC","Cortez sea chub","fish"
1018702,"Chordata","Teleostei","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus ocyurus",28,2003,,TRUE,TRUE,FALSE,,,,"fish"
218706,"Chordata","Teleostei","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus vaigiensis",27,2003,"16S",TRUE,TRUE,TRUE,"LC","LC","brassy chub","fish"
218865,"Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Oxycirrhites","Oxycirrhites typus",6,2003,,TRUE,TRUE,FALSE,"LC","LC","longnose hawkfish","fish"
275507,"Chordata","Teleostei","Clupeiformes","Engraulidae","Anchoa","Anchoa argentivittata",6,2003,,TRUE,TRUE,FALSE,"LC","LC","silverstripe anchovy","fish"
275516,"Chordata","Teleostei","Clupeiformes","Engraulidae","Anchoa","Anchoa eigenmannia",1,2003,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
275517,"Chordata","Teleostei","Clupeiformes","Engraulidae","Anchoa","Anchoa exigua",3,1955,,TRUE,TRUE,FALSE,"LC","LC","slender anchovy","fish"
158698,"Chordata","Teleostei","Clupeiformes","Engraulidae","Anchoa","Anchoa hepsetus",,,"12S",FALSE,FALSE,TRUE,"LC","LC","striped anchovy","fish"
275520,"Chordata","Teleostei","Clupeiformes","Engraulidae","Anchoa","Anchoa ischana",,,"16S",FALSE,FALSE,TRUE,"LC","LC","sharpnose anchovy","fish"
275529,"Chordata","Teleostei","Clupeiformes","Engraulidae","Anchoa","Anchoa panamensis",1,2003,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
279608,"Chordata","Teleostei","Clupeiformes","Engraulidae","Anchovia","Anchovia macrolepidota",1,2003,"COI",TRUE,TRUE,TRUE,"LC","LC","bigscale anchovy","fish"
280092,"Chordata","Teleostei","Clupeiformes","Engraulidae","Cetengraulis","Cetengraulis mysticetus",,,"16S",FALSE,FALSE,TRUE,"LC","LC","anchoveta","fish"
280725,"Chordata","Teleostei","Clupeiformes","Dorosomatidae","Ethmalosa","Ethmalosa fimbriata",,,"12S",FALSE,FALSE,TRUE,"LC","LC","Bonga shad","fish"
277552,"Chordata","Teleostei","Clupeiformes","Dorosomatidae","Harengula","Harengula thrissina",5,2003,,TRUE,TRUE,FALSE,"LC","LC","flatiron herring","fish"
281353,"Chordata","Teleostei","Clupeiformes","Dorosomatidae","Lile","Lile stolifera",6,2003,,TRUE,TRUE,FALSE,"LC","LC","striped herring","fish"
275503,"Chordata","Teleostei","Clupeiformes","Dorosomatidae","Opisthonema","Opisthonema bulleri",3,,"COI",TRUE,TRUE,TRUE,"LC","LC","slender thread herring","fish"
275504,"Chordata","Teleostei","Clupeiformes","Dorosomatidae","Opisthonema","Opisthonema libertate",,,"16S;COI",FALSE,FALSE,TRUE,"LC","LC","deepbody thread herring, Chardin du Pacifique","fish"
275505,"Chordata","Teleostei","Clupeiformes","Dorosomatidae","Opisthonema","Opisthonema medirastre",3,,,TRUE,TRUE,FALSE,"LC","LC","middling thread herring","fish"
281919,"Chordata","Teleostei","Clupeiformes","Pristigasteridae","Opisthopterus","Opisthopterus dovii",1,2003,,TRUE,TRUE,FALSE,"LC","LC","Pacific longfin herring","fish"
281921,"Chordata","Teleostei","Clupeiformes","Pristigasteridae","Opisthopterus","Opisthopterus equatorialis",1,,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
126424,"Chordata","Teleostei","Clupeiformes","Spratelloididae","Spratelloides","Spratelloides delicatulus",,,"16S",FALSE,FALSE,TRUE,"LC","LC","delicate round herring","fish"
281963,"Chordata","Teleostei","Cyprinodontiformes","Anablepidae","Oxyzygonectes","Oxyzygonectes dovii",6,2003,,TRUE,TRUE,FALSE,"LC","LC",,"fish"
282304,"Chordata","Teleostei","Cyprinodontiformes","Poeciliidae","Poeciliopsis","Poeciliopsis elongata",6,2003,,TRUE,TRUE,FALSE,"NT","NT",,"fish"
282308,"Chordata","Teleostei","Cyprinodontiformes","Poeciliidae","Poeciliopsis","Poeciliopsis turrubarensis",3,,,TRUE,TRUE,FALSE,"LC","LC","barred livebearer","fish"
275403,"Chordata","Teleostei","Elopiformes","Elopidae","Elops","Elops affinis",7,2003,,TRUE,TRUE,FALSE,"DD","DD","machete","fish"
126430,"Chordata","Teleostei","Elopiformes","Megalopidae","Megalops","Megalops atlanticus",2,,,TRUE,TRUE,FALSE,"VU","VU","tarpon","fish"
279616,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Anisotremus","Anisotremus caesius",7,2003,,TRUE,TRUE,FALSE,"LC","LC","silvergray grunt","fish"
279619,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Anisotremus","Anisotremus interruptus",21,2003,,TRUE,TRUE,FALSE,"LC","LC","burrito grunt","fish"
279624,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Anisotremus","Anisotremus taeniatus",13,2003,,TRUE,TRUE,FALSE,"LC","LC","Panamic porkfish","fish"
